duration_minutes,title_length,description_length,tags_count,has_thumbnail_custom,video_quality,category,language,has_subtitles,channel_subscribers,channel_age_months,previous_videos_count,avg_upload_frequency_days,comments_count,likes_count,shares_count,playlist_adds,promoted,upload_time,upload_day,duration_minutes_log,tags_count_log
27,0.9779168126487944,0.2004762256142244,34.0,1,0,Tecnologia,Português,Sim,625678,38.0,364,28,722.0,38694,641.0,63,Não,Tarde,Sábado,0.078955775949361,0.658463135817278
23,-0.7059823982614368,1.4037929610076725,0.0,1,0,Culinária,Português,Não,544275,86.0,155,29,6051.0,46958,3412.0,362,Sim,Madrugada,Sexta,-0.1316644999191294,-3.3851302440228026
38,0.4038602634748519,0.5003910350435945,45.0,1,1,Fitness,Português,Sim,980892,31.0,426,4,5730.0,15046,4583.0,366,Não,Tarde,Domingo,0.5316980633263948,0.969287027331344
8,0.212508080416871,1.4513404307952555,16.0,1,2,Música,Espanhol,Sim,857412,98.0,421,15,1913.0,48850,3500.0,217,Não,Noite,Sexta,-1.4717982449062588,-0.1628401830882425
37,0.2890489536400634,-0.0006861465640114,31.0,0,0,Culinária,Português,Não,500379,101.0,496,8,1463.0,44327,4317.0,564,Sim,Madrugada,Domingo,0.4962070481832649,0.5565448073262559
26,0.9779168126487944,-0.5200508165514571,38.0,1,4,Culinária,Português,Não,973115,47.0,415,8,8129.0,1054,3417.0,632,Não,Madrugada,Sexta,0.0292656723666827,0.7815373684640533
36,-1.1269572009889943,0.917345770103938,7.0,1,0,Fitness,Português,Não,816666,26.0,440,30,4963.0,18757,3542.0,119,Não,Noite,Sábado,0.4597694952404678,-1.0201252132133678
28,-0.4380893419802636,1.678105286705267,29.0,1,0,Educação,Português,Sim,619174,55.0,217,14,6897.0,14625,1321.0,138,Sim,Tarde,Sábado,0.1269020027679615,0.4831434040590813
33,0.7482941929792173,-0.9443205469637368,10.0,0,4,Culinária,Português,Não,290188,111.0,155,10,4024.0,13559,2205.0,238,Não,Madrugada,Domingo,0.3442364310130055,-0.6579391834166575
53,1.4754324885995445,0.4162685884963322,38.0,1,0,Fitness,Português,Não,996652,113.0,262,1,6137.0,29332,714.0,595,Sim,Tarde,Sábado,0.9763315597867064,0.7815373684640533
39,-0.4763597785918598,0.3687211187087491,24.0,1,4,Gaming,Inglês,Não,4290763,27.0,26,2,413.0,48233,3511.0,673,Não,Madrugada,Sexta,0.5662904745179133,0.2757841730347833
48,0.7865646295908135,-0.0555486117035304,50.0,1,0,Fitness,Português,Não,377281,119.0,356,21,8664.0,48588,352.0,791,Não,Noite,Sexta,0.8435740816707699,1.0866412461950363
40,1.5137029252111405,-1.5624376542023164,37.0,1,4,Tecnologia,Inglês,Sim,781091,109.0,305,29,2161.0,11102,1029.0,99,Sim,Tarde,Sexta,0.60002866420041,0.7519947461829736
51,-1.5479320037165525,0.0139438441398602,2.0,1,0,Vlogs,Português,Não,415259,76.0,125,19,1513.0,9766,1366.0,419,Não,Tarde,Sábado,0.9247659208935008,-2.135648814739524
60,0.901375939425602,1.6342153145936518,10.0,1,4,Educação,Português,Não,606078,107.0,368,13,4287.0,15094,1525.0,759,Não,Tarde,Domingo,1.142872940201921,-0.6579391834166575
13,-1.0886867643773983,-0.7065831980258214,23.0,0,4,Educação,Português,Não,978770,82.0,334,17,6099.0,27076,945.0,167,Não,Manhã,Sexta,-0.8681101114706627,0.2293562160699116
58,0.3655898268632557,1.0599881794666872,12.0,1,0,Fitness,Português,Sim,817464,120.0,218,18,9915.0,7118,1825.0,699,Não,Tarde,Domingo,1.0973244804669642,-0.4679440608192257
5,0.4038602634748519,1.228233072561212,42.0,0,0,Vlogs,Português,Sim,99432,87.0,115,29,397.0,23379,2143.0,322,Não,Noite,Sábado,-2.025796274759177,0.892584237101993
59,-0.744252834873033,-1.4124802494876312,1.0,1,0,Vlogs,Português,Sim,981253,23.0,348,3,7921.0,22752,1256.0,672,Não,Tarde,Domingo,1.120288504370831,-2.596795233752991
20,1.360621178764756,-0.7468156724614686,12.0,1,4,Fitness,Inglês,Não,819382,40.0,296,17,1205.0,30190,3763.0,783,Não,Madrugada,Seg-Qui,-0.3141120816177444,-0.4679440608192257
29,1.398891615376352,1.173370607421693,45.0,1,1,Vlogs,Inglês,Sim,425669,88.0,22,26,2418.0,7207,1518.0,312,Não,Tarde,Domingo,0.1732226169508078,0.969287027331344
37,-1.6244728769397447,1.0087832120031364,35.0,1,4,Educação,Português,Sim,700009,31.0,404,17,8921.0,14691,2057.0,167,Não,Madrugada,Domingo,0.4962070481832649,0.6905026350833788
24,0.4038602634748519,0.5991434722947285,13.0,0,0,Culinária,Inglês,Sim,722011,2.0,142,16,4587.0,29512,164.0,861,Sim,Manhã,Domingo,-0.0758882960321731,-0.3836590624417034
18,1.0927281224835828,-0.6626932259142063,37.0,1,0,Gaming,Português,Não,73496,62.0,487,25,2078.0,2465,155.0,560,Sim,Manhã,Domingo,-0.4508588392367588,0.7519947461829736
39,-0.2084667223106867,0.2845986721614868,39.0,1,0,Gaming,Inglês,Sim,910203,59.0,305,12,1371.0,25875,3215.0,203,Não,Tarde,Sábado,0.5662904745179133,0.8103319953154255
36,-1.5479320037165525,0.3175161512451981,14.0,1,4,Tecnologia,Inglês,Não,727151,112.0,344,6,2012.0,39949,3060.0,271,Não,Manhã,Domingo,0.4597694952404678,-0.3051916062107305
51,-0.6677119616498406,-0.8309381190087309,40.0,1,0,Tecnologia,Português,Não,17745,12.0,8,21,2039.0,36790,2527.0,104,Não,Tarde,Sábado,0.9247659208935008,0.8384155705588447
43,1.398891615376352,-1.021127998159063,44.0,1,4,Tecnologia,Português,Sim,477160,65.0,321,18,5557.0,43531,3395.0,887,Não,Madrugada,Seg-Qui,0.6965153712615255,0.9442898230725484
56,-0.7059823982614368,-1.624615114693771,12.0,0,0,Gaming,Inglês,Não,368184,91.0,246,19,2268.0,7578,1004.0,528,Não,Manhã,Domingo,1.0502050780361831,-0.4679440608192257
18,-1.2800389474353793,-0.7065831980258214,41.0,0,0,Fitness,Português,Não,815286,29.0,184,16,7967.0,21663,1526.0,243,Não,Noite,Sexta,-0.4508588392367588,0.865822366841576
36,0.0976967705820825,0.222421211670032,44.0,0,0,Educação,Português,Não,501209,35.0,146,10,127.0,36248,3003.0,930,Não,Manhã,Domingo,0.4597694952404678,0.9442898230725484
43,-1.5096615671049562,-1.0101555051311593,34.0,1,4,Educação,Inglês,Não,934810,67.0,50,9,4085.0,41166,238.0,607,Não,Madrugada,Sexta,0.6965153712615255,0.658463135817278
56,-0.0171145392527058,-0.37375090951274,50.0,1,0,Vlogs,Espanhol,Não,669942,111.0,361,18,8785.0,29220,3130.0,557,Sim,Noite,Sexta,1.0502050780361831,1.0866412461950363
35,-1.3183093840469753,-0.4615308537359703,25.0,1,0,Educação,Português,Sim,590424,116.0,105,21,3489.0,825,2933.0,911,Não,Noite,Sexta,0.4223335299337882,0.3203909494505861
9,0.0594263339704864,-0.4505583607080665,22.0,1,2,Fitness,Português,Sim,944248,50.0,17,14,2389.0,46348,2927.0,434,Não,Tarde,Sábado,-1.3278413003221337,0.180952017061532
8,-0.055384975864302,-0.4542158583840344,27.0,1,4,Tecnologia,Inglês,Sim,452617,24.0,454,22,2914.0,20403,771.0,834,Não,Tarde,Seg-Qui,-1.4717982449062588,0.4046759478281083
9,0.2507785170284672,-1.2661803424489142,12.0,1,0,Vlogs,Português,Sim,232560,112.0,33,30,7403.0,28986,4269.0,495,Sim,Madrugada,Sexta,-1.3278413003221337,-0.4679440608192257
59,-0.4763597785918598,1.5574078633983257,6.0,1,4,Educação,Inglês,Sim,672253,113.0,375,5,8387.0,10545,4381.0,879,Sim,Noite,Domingo,1.120288504370831,-1.171994072711515
7,-1.3183093840469753,-1.3027553192085934,15.0,1,1,Educação,Inglês,Sim,748272,95.0,50,17,2511.0,31108,1766.0,702,Não,Tarde,Domingo,-1.6327284171920715,-0.2317902029435559
10,-0.3998189053686675,0.8734557979923231,42.0,1,2,Tecnologia,Português,Não,80908,56.0,433,14,6858.0,11739,3470.0,269,Não,Madrugada,Sexta,-1.1976164035785213,0.892584237101993
52,-1.012145891154206,-0.6700082212661421,39.0,1,0,Vlogs,Português,Sim,485297,78.0,178,25,6749.0,28724,1064.0,900,Não,Tarde,Sexta,0.9507919889200592,0.8103319953154255
28,-0.5911710884266483,0.1565862535026093,43.0,1,2,Culinária,Português,Sim,113498,102.0,494,5,4312.0,7938,107.0,453,Não,Tarde,Sábado,0.1269020027679615,0.9187308371229655
35,-1.3948502572701678,-1.628272612369739,27.0,0,0,Vlogs,Português,Sim,609572,50.0,173,5,7659.0,39648,2895.0,251,Não,Manhã,Seg-Qui,0.4223335299337882,0.4046759478281083
57,1.5519733618227367,0.7564158723613493,35.0,1,4,Tecnologia,Português,Não,802473,75.0,300,11,3250.0,47839,2489.0,918,Sim,Manhã,Domingo,1.0739678901879848,0.6905026350833788
3,-1.3183093840469753,-1.4636852169511825,46.0,1,4,Culinária,Português,Não,810077,67.0,68,10,8536.0,29285,2061.0,396,Sim,Manhã,Sábado,-2.579794304612095,0.9937466154090692
16,-0.97387545454261,1.323328012136378,9.0,0,0,Música,Português,Não,753191,33.0,94,23,7520.0,37515,4310.0,108,Não,Manhã,Sexta,-0.6028294564070182,-0.7663380252241976
28,-1.3183093840469753,1.674447789029299,14.0,1,2,Tecnologia,Português,Sim,656834,53.0,233,3,8425.0,20348,269.0,921,Não,Noite,Domingo,0.1269020027679615,-0.3051916062107305
54,1.7050551082691214,-1.065017970270678,24.0,1,2,Educação,Português,Não,427309,119.0,277,10,4906.0,31014,4705.0,711,Não,Manhã,Sexta,1.0014024881314636,0.2757841730347833
42,-1.4331206938817638,0.9941532212992646,3.0,0,0,Fitness,Inglês,Não,322605,111.0,394,13,6176.0,18150,2548.0,491,Não,Tarde,Seg-Qui,0.665104165835797,-1.8084602234831797
56,1.4754324885995445,-0.977238026047448,41.0,0,1,Fitness,Português,Não,608644,45.0,447,16,1494.0,30837,2504.0,545,Não,Madrugada,Sexta,1.0502050780361831,0.865822366841576
34,-0.6677119616498406,1.3452729981921856,10.0,0,4,Educação,Português,Não,702340,109.0,299,25,474.0,11543,2985.0,626,Não,Tarde,Domingo,0.3838428928192983,-0.6579391834166575
13,-0.7825232714846291,-1.7526275333526484,4.0,1,0,Tecnologia,Português,Não,422604,53.0,276,4,5051.0,6530,2065.0,112,Não,Noite,Seg-Qui,-0.8681101114706627,-1.5546730354940097
25,-0.9356050179310138,-0.9077455702040572,16.0,0,4,Gaming,Inglês,Não,726331,69.0,284,20,7317.0,35539,437.0,614,Não,Noite,Sexta,-0.0222999665265228,-0.1628401830882425
51,0.442130700086448,-1.0284429935109989,19.0,1,0,Música,Português,Sim,871138,6.0,217,16,6479.0,20305,301.0,367,Não,Madrugada,Seg-Qui,0.9247659208935008,0.0219969850456136
26,0.4038602634748519,0.1639012488545452,14.0,1,4,Educação,Português,Não,362214,83.0,156,13,6153.0,19180,904.0,424,Não,Tarde,Sábado,0.0292656723666827,-0.3051916062107305
18,-0.055384975864302,-0.6919532073219496,45.0,1,0,Música,Português,Não,240102,78.0,234,14,25.0,8499,3729.0,518,Não,Manhã,Sexta,-0.4508588392367588,0.969287027331344
54,-1.47139113049336,-1.683135077509258,5.0,1,0,Culinária,Inglês,Não,816025,104.0,3,16,792.0,7084,1825.0,224,Não,Madrugada,Domingo,1.0014024881314636,-1.347313804469712
58,1.360621178764756,-0.5346808072553288,26.0,1,0,Vlogs,Português,Não,26309,76.0,211,21,8783.0,47524,604.0,523,Sim,Madrugada,Sábado,1.0973244804669642,0.3633140438270346
5,0.5186715733096403,-1.07964796097455,12.0,1,1,Tecnologia,Português,Sim,233141,69.0,158,17,8271.0,16626,2281.0,29,Não,Madrugada,Seg-Qui,-2.025796274759177,-0.4679440608192257
56,-0.8590641447078214,-0.8455681097126027,3.0,0,0,Fitness,Português,Não,657109,15.0,253,18,3990.0,20654,3612.0,176,Não,Tarde,Seg-Qui,1.0502050780361831,-1.8084602234831797
16,-1.4331206938817638,1.3196705144604102,27.0,0,0,Música,Português,Sim,846891,38.0,6,20,4684.0,47726,1771.0,942,Não,Noite,Domingo,-0.6028294564070182,0.4046759478281083
37,-0.285007595533879,-0.8309381190087309,22.0,1,4,Gaming,Português,Sim,532689,13.0,114,5,3343.0,9407,4593.0,857,Não,Manhã,Seg-Qui,0.4962070481832649,0.180952017061532
34,-0.055384975864302,0.9685507375674892,22.0,0,4,Tecnologia,Português,Sim,412553,100.0,67,9,6610.0,35451,4242.0,977,Não,Madrugada,Sexta,0.3838428928192983,0.180952017061532
8,-1.2800389474353793,-1.3612752820240803,38.0,1,0,Música,Português,Sim,854499,116.0,365,15,4171.0,25334,3480.0,621,Sim,Manhã,Sábado,-1.4717982449062588,0.7815373684640533
37,1.2840803055415635,0.4784460489877869,27.0,1,1,Vlogs,Português,Sim,795683,54.0,307,3,6618.0,7232,4017.0,757,Não,Madrugada,Domingo,0.4962070481832649,0.4046759478281083
36,-0.9356050179310138,-0.5383383049312968,37.0,1,0,Vlogs,Português,Não,562668,77.0,23,14,3314.0,48110,3225.0,813,Não,Tarde,Sábado,0.4597694952404678,0.7519947461829736
25,0.4804011366980442,1.3599029888960574,37.0,0,1,Fitness,Português,Não,848427,32.0,243,5,6037.0,40716,564.0,326,Sim,Noite,Domingo,-0.0222999665265228,0.7519947461829736
41,-0.285007595533879,0.3102011558932623,44.0,0,0,Gaming,Inglês,Não,778678,48.0,45,17,3145.0,2857,165.0,217,Não,Tarde,Domingo,0.6329538058022793,0.9442898230725484
52,0.671753319756025,-1.2478928540690746,43.0,1,0,Fitness,Português,Não,133254,36.0,145,19,63.0,12637,3194.0,152,Não,Madrugada,Sexta,0.9507919889200592,0.9187308371229655
45,0.212508080416871,0.0870937976592187,50.0,1,0,Gaming,Inglês,Sim,765747,51.0,475,20,8821.0,26076,1231.0,992,Não,Manhã,Sábado,0.7572510261804744,1.0866412461950363
27,0.1742376438052749,-0.969923030695512,46.0,1,4,Tecnologia,Inglês,Sim,888720,19.0,330,30,540.0,32389,3932.0,722,Não,Manhã,Seg-Qui,0.078955775949361,0.9937466154090692
6,0.939646376037198,-0.2384234955019267,8.0,1,4,Fitness,Inglês,Sim,584914,42.0,233,13,3801.0,22852,1108.0,461,Não,Madrugada,Sábado,-1.815175998890686,-0.8861673854562443
19,-0.97387545454261,-0.1616160443066003,12.0,1,4,Música,Espanhol,Não,279,65.0,254,16,1039.0,45730,2275.0,225,Não,Noite,Seg-Qui,-0.3807754129021105,-0.4679440608192257
8,-0.5911710884266483,-0.4139833839483872,39.0,0,4,Fitness,Inglês,Sim,959545,69.0,22,27,4010.0,48522,3293.0,522,Não,Manhã,Sexta,-1.4717982449062588,0.8103319953154255
47,-0.3615484687570713,-0.2859709652895097,15.0,1,4,Vlogs,Português,Não,931329,95.0,364,7,8246.0,42673,1244.0,995,Não,Manhã,Seg-Qui,0.8154013875008943,-0.2317902029435559
33,-0.1701962856990905,0.2626536861056792,34.0,0,4,Música,Português,Não,996273,37.0,429,18,139.0,8429,2617.0,556,Sim,Madrugada,Domingo,0.3442364310130055,0.658463135817278
3,-0.2467371589222828,-0.1433285559267606,20.0,0,2,Culinária,Inglês,Não,56384,61.0,43,17,2390.0,20250,787.0,248,Não,Manhã,Seg-Qui,-2.579794304612095,0.0774873565717642
31,-1.5096615671049562,1.235548067913148,40.0,1,0,Educação,Português,Não,292617,119.0,166,1,6862.0,19998,4142.0,1000,Não,Tarde,Seg-Qui,0.2614033576479759,0.8384155705588447
5,1.6667846716575252,-0.1579585466306323,27.0,0,4,Tecnologia,Português,Não,67018,88.0,201,6,402.0,16614,841.0,566,Não,Tarde,Seg-Qui,-2.025796274759177,0.4046759478281083
57,-0.055384975864302,-0.523708314227425,6.0,0,0,Culinária,Português,Não,731113,17.0,71,18,2802.0,43084,3651.0,944,Não,Noite,Sábado,1.0739678901879848,-1.171994072711515
31,1.5519733618227367,1.0014682166512006,7.0,1,1,Educação,Português,Sim,66183,35.0,359,11,9870.0,8796,239.0,70,Não,Tarde,Seg-Qui,0.2614033576479759,-1.0201252132133678
12,-0.4380893419802636,1.5610653610742933,42.0,1,4,Fitness,Espanhol,Sim,40006,66.0,327,29,5713.0,16463,4663.0,700,Não,Manhã,Domingo,-0.9693658539465466,0.892584237101993
52,1.0544576858719863,1.326985509812346,4.0,1,0,Educação,Espanhol,Não,482,60.0,360,28,6000.0,38820,4711.0,491,Não,Noite,Sábado,0.9507919889200592,-1.5546730354940097
47,-1.0504163277658023,0.6869234165179587,21.0,0,4,Música,Português,Sim,917397,72.0,494,20,3828.0,24357,1277.0,729,Não,Noite,Seg-Qui,0.8154013875008943,0.1303958268531543
46,-0.4380893419802636,1.1550831190418531,39.0,1,1,Gaming,Português,Não,306788,38.0,356,20,5651.0,1436,3572.0,414,Não,Manhã,Sábado,0.7866355406153093,0.8103319953154255
30,-0.7825232714846291,0.4491860675800435,29.0,1,1,Fitness,Inglês,Não,703812,110.0,33,26,3119.0,1728,64.0,796,Não,Tarde,Seg-Qui,0.2180242456974106,0.4831434040590813
6,-0.4380893419802636,-0.1360135605748247,47.0,1,0,Tecnologia,Espanhol,Não,887203,72.0,294,26,4073.0,31774,141.0,517,Não,Madrugada,Sexta,-1.815175998890686,1.0176912263397235
30,0.212508080416871,-0.6517207328863025,19.0,1,2,Gaming,Português,Sim,803047,69.0,316,24,4015.0,46635,2696.0,757,Sim,Tarde,Sábado,0.2180242456974106,0.0219969850456136
56,-1.012145891154206,-1.6575325937774823,5.0,1,0,Fitness,Português,Não,992409,95.0,63,17,2529.0,19363,2258.0,951,Não,Tarde,Sábado,1.0502050780361831,-1.347313804469712
46,-1.012145891154206,1.2465205609410517,19.0,0,1,Gaming,Português,Não,671550,54.0,100,3,3264.0,12672,2469.0,328,Não,Manhã,Domingo,0.7866355406153093,0.0219969850456136
37,1.4371620519879482,1.374532979599929,48.0,0,0,Fitness,Espanhol,Não,68837,52.0,169,7,8935.0,39387,4061.0,166,Não,Manhã,Sábado,0.4962070481832649,1.0411420985997728
56,-1.2800389474353793,1.433052942415416,39.0,0,0,Educação,Inglês,Sim,609449,118.0,421,19,6780.0,49310,2064.0,441,Não,Madrugada,Seg-Qui,1.0502050780361831,0.8103319953154255
48,-0.3998189053686675,-1.4051652541356954,27.0,1,0,Vlogs,Português,Não,328800,120.0,246,25,53.0,36706,1047.0,92,Não,Tarde,Seg-Qui,0.8435740816707699,0.4046759478281083
7,0.7865646295908135,0.0249163371677639,22.0,1,4,Fitness,Português,Sim,310425,114.0,148,11,8132.0,49562,4620.0,188,Sim,Madrugada,Sábado,-1.6327284171920715,0.180952017061532
2,1.5519733618227367,-1.4197952448395672,50.0,0,4,Música,Português,Não,194264,47.0,148,14,4208.0,36612,4272.0,148,Não,Noite,Sábado,-2.972862162179201,1.0866412461950363
33,-1.0504163277658023,-1.6173001193418353,17.0,0,2,Música,Português,Sim,931135,27.0,397,4,5728.0,47977,3456.0,763,Não,Noite,Seg-Qui,0.3442364310130055,-0.097832375186433
27,-0.3998189053686675,0.2589961884297113,38.0,1,0,Educação,Português,Sim,366669,101.0,377,3,3972.0,20069,4651.0,987,Sim,Manhã,Seg-Qui,0.078955775949361,0.7815373684640533
40,-0.9356050179310138,0.0285738348437319,9.0,1,0,Culinária,Espanhol,Não,106460,7.0,227,3,5543.0,27773,83.0,561,Não,Manhã,Sábado,0.60002866420041,-0.7663380252241976
27,-0.9356050179310138,0.0505188208995394,13.0,0,0,Tecnologia,Inglês,Não,495841,68.0,97,20,7074.0,41470,2596.0,755,Não,Tarde,Seg-Qui,0.078955775949361,-0.3836590624417034
43,-0.1319258490874943,-0.8858005841482498,23.0,1,0,Gaming,Português,Não,975748,81.0,308,29,939.0,10668,4574.0,818,Não,Tarde,Seg-Qui,0.6965153712615255,0.2293562160699116
11,0.8631055028140058,1.1441106260139495,38.0,0,1,Culinária,Inglês,Sim,141470,50.0,446,10,58.0,3708,1650.0,921,Não,Manhã,Sexta,-1.0787303873391532,0.7815373684640533
2,1.2458098689299677,-0.3006009559933815,29.0,0,2,Fitness,Português,Não,3391273,108.0,139,29,5489.0,8650,2584.0,218,Não,Manhã,Domingo,-2.972862162179201,0.4831434040590813
7,1.5519733618227367,1.220918077209276,48.0,0,0,Fitness,Português,Não,398074,46.0,94,17,5832.0,41532,3651.0,786,Não,Tarde,Seg-Qui,-1.6327284171920715,1.0411420985997728
11,1.0544576858719863,-0.1945335233903116,12.0,1,4,Música,Inglês,Sim,960950,107.0,319,28,1440.0,23691,2072.0,381,Não,Noite,Sábado,-1.0787303873391532,-0.4679440608192257
50,0.6334828831444288,1.579352849454133,48.0,0,4,Culinária,Português,Sim,680304,55.0,229,18,9181.0,2134,4325.0,414,Não,Manhã,Sábado,0.8982344608659233,1.0411420985997728
23,-0.285007595533879,-1.0101555051311593,35.0,1,1,Tecnologia,Português,Não,313576,92.0,371,7,8318.0,49434,4235.0,485,Não,Noite,Domingo,-0.1316644999191294,0.6905026350833788
5,0.0211558973588902,0.6393759467303757,4.0,1,0,Culinária,Português,Não,76944,80.0,145,18,3755.0,15638,4094.0,68,Não,Madrugada,Domingo,-2.025796274759177,-1.5546730354940097
41,-1.3183093840469753,-1.021127998159063,46.0,1,0,Fitness,Português,Não,521484,101.0,65,21,2926.0,6486,1220.0,359,Não,Manhã,Domingo,0.6329538058022793,0.9937466154090692
38,-1.5479320037165525,0.4528435652560114,47.0,1,0,Tecnologia,Inglês,Não,543370,36.0,43,30,3403.0,45813,443.0,875,Não,Manhã,Domingo,0.5316980633263948,1.0176912263397235
50,0.4038602634748519,-0.9406630492877688,21.0,1,4,Música,Português,Não,-298,110.0,308,22,933.0,42243,1068.0,533,Não,Noite,Seg-Qui,0.8982344608659233,0.1303958268531543
24,-0.8207937080962253,-1.0430729842148707,37.0,1,2,Tecnologia,Inglês,Sim,716916,85.0,412,21,92.0,34089,2200.0,320,Não,Manhã,Sexta,-0.0758882960321731,0.7519947461829736
13,-1.2034980742121868,-1.37956277040392,40.0,1,0,Culinária,Português,Sim,51074,49.0,252,14,7370.0,39652,341.0,181,Não,Madrugada,Sexta,-0.8681101114706627,0.8384155705588447
9,-0.1701962856990905,1.422080449387512,8.0,1,0,Vlogs,INGLÊS,Não,416376,110.0,94,6,576.0,32684,834.0,947,Não,Tarde,Domingo,-1.3278413003221337,-0.8861673854562443
13,-1.4331206938817638,0.6064584676466643,37.0,1,0,  Gaming,Inglês,Não,471029,77.0,376,27,1202.0,14387,910.0,702,Não,Noite,Seg-Qui,-0.8681101114706627,0.7519947461829736
14,0.8631055028140058,-0.3481484257809645,48.0,1,0,Tecnologia,Português,Sim,215442,114.0,301,29,3119.0,39240,1540.0,759,Não,Manhã,Sábado,-0.7738432704692159,1.0411420985997728
40,-1.5862024403281485,1.1404531283379815,0.0,0,0,Gaming,Português,Sim,797464,2.0,370,12,1060.0,4467,2408.0,942,Não,Noite,Sábado,0.60002866420041,-3.3851302440228026
38,0.7482941929792173,1.3050405237565383,12.0,1,4,Vlogs,Português,Não,855250,18.0,387,29,9022.0,20487,1540.0,582,Não,Madrugada,Domingo,0.5316980633263948,-0.4679440608192257
37,0.901375939425602,-0.6114882584506552,43.0,1,4,Vlogs,Inglês,Sim,452657,114.0,34,1,6778.0,33582,4990.0,414,Não,Madrugada,Domingo,0.4962070481832649,0.9187308371229655
27,-0.8973345813194176,-0.4286133746522589,47.0,1,4,Vlogs,Português,Sim,30501,15.0,265,1,9876.0,38915,856.0,477,Não,Tarde,Domingo,0.078955775949361,1.0176912263397235
33,1.0161872492603905,1.4659704214991272,5.0,0,1,Vlogs,Inglês,Não,152044,103.0,59,20,4459.0,47141,3310.0,644,Não,Manhã,Sexta,0.3442364310130055,-1.347313804469712
