video_id,duration_minutes,title_length,description_length,tags_count,has_thumbnail_custom,video_quality,category,language,has_subtitles,channel_subscribers,channel_age_months,previous_videos_count,avg_upload_frequency_days,comments_count,likes_count,shares_count,playlist_adds,promoted,upload_time,upload_day,total_views,duration_minutes_log,tags_count_log
VID00135,59,0.6717533197560251,-1.4271102401915028,34.0,1,4,Educação,Português,Sim,558649,102.0,55,10,8067.0,19877,27.0,251,Sim,Tarde,Domingo,434818,1.1202885043708313,0.6584631358172784
VID01876,40,0.44213070008644817,-1.3320153006163367,8.0,1,0,Vlogs,Português,Sim,468791,116.0,318,23,7057.0,16944,2981.0,583,Sim,Manhã,Sábado,505135,0.6000286642004101,-0.8861673854562439
VID01592,30,0.09769677058208268,-1.7379975426487764,1.0,0,4,Tecnologia,Inglês,Sim,340592,30.0,125,20,1777.0,17061,3228.0,905,Não,Madrugada,Seg-Qui,4170980,0.2180242456974108,-2.5967952337529905
VID02472,33,-1.5096615671049562,1.363560486572025,46.0,1,4,Música,Inglês,Não,47711,83.0,303,22,4063.0,14331,1977.0,758,Não,Noite,Seg-Qui,467281,0.3442364310130057,0.9937466154090695
VID02444,60,1.6667846716575252,-1.3759052727279517,33.0,0,0,Fitness,Espanhol,Não,215854,89.0,185,15,4649.0,29716,4335.0,445,Não,Manhã,Sábado,382297,1.1428729402019213,0.6254948271815697
VID01884,32,1.0927281224835828,0.9356332584837774,5.0,0,4,Gaming,Português,Não,683032,59.0,326,19,4450.0,4953,1516.0,931,Não,Madrugada,Sábado,891260,0.3034475136944203,-1.3473138044697115
VID00813,4,0.5569420099212367,-1.372247775051984,19.0,0,0,Tecnologia,Inglês,Não,521328,81.0,10,21,7317.0,46722,4101.0,722,Sim,Noite,Seg-Qui,1761662,-2.2749071877421576,0.02199698504561417
VID01695,5,1.4371620519879482,0.4382135745521395,15.0,0,2,Vlogs,Inglês,Sim,528551,55.0,350,14,7448.0,47445,3809.0,741,Não,Noite,Sexta,1446926,-2.025796274759177,-0.23179020294355548
VID02030,36,-1.3183093840469753,0.6540059374342472,18.0,0,0,Culinária,Inglês,Não,731287,113.0,199,30,5168.0,3796,3600.0,643,Sim,Manhã,Sábado,1568667,0.459769495240468,-0.03634026408683776
VID01656,21,-0.7442528348730328,-0.22013600712208714,1.0,0,2,Gaming,Português,Não,601956,84.0,252,18,4964.0,3605,3810.0,903,Não,Manhã,Domingo,876914,-0.25055051615849744,-2.5967952337529905
VID01767,25,1.2840803055415635,1.2062880865054042,30.0,1,1,Vlogs,Português,Sim,102591,66.0,249,10,1149.0,3039,4837.0,394,Não,Noite,Domingo,177436,-0.022299966526522726,0.5204361552046983
VID01945,40,0.5186715733096404,-0.8784855887963139,24.0,1,1,Música,Português,Não,929733,10.0,429,5,4433.0,8330,4325.0,86,Não,Manhã,Domingo,1504977,0.6000286642004101,0.27578417303478386
VID01488,54,0.7100237563676213,-1.2332628633652027,24.0,1,4,Música,Inglês,Não,333118,,429,14,8003.0,993,2392.0,890,Não,Manhã,Sexta,1472756,1.0014024881314638,0.27578417303478386
VID00299,21,0.09769677058208268,1.506202895934774,35.0,1,0,Vlogs,Português,Não,332417,48.0,57,23,6636.0,12299,2838.0,830,Não,Noite,Domingo,391093,-0.25055051615849744,0.6905026350833793
VID00234,25,0.13596720719367883,-0.9077455702040572,16.0,1,0,Tecnologia,Inglês,Não,244834,37.0,269,2,844.0,40345,3875.0,240,Não,Madrugada,Sábado,959531,-0.022299966526522726,-0.16284018308824205
VID00212,29,1.130998559095179,-0.45421585838403444,43.0,1,0,Vlogs,Português,Não,912450,118.0,466,18,6559.0,2832,698.0,148,Sim,Noite,Seg-Qui,841645,0.17322261695080798,0.9187308371229661
VID01284,10,0.9779168126487944,-0.17624603501047204,4.0,1,0,Música,Português,Não,289242,4.0,328,10,8408.0,46415,4768.0,2,Não,Madrugada,Seg-Qui,670289,-1.197616403578521,-1.5546730354940093
VID01726,7,0.2890489536400635,1.608612830861876,2.0,1,2,Culinária,Inglês,Sim,635415,112.0,444,29,4675.0,26611,895.0,54,Não,Manhã,Seg-Qui,1365790,-1.6327284171920713,-2.135648814739523
VID02456,50,-0.6677119616498405,-0.2164785094461192,7.0,1,0,Vlogs,Inglês,Não,484360,72.0,493,6,4646.0,43220,3459.0,807,Não,Madrugada,Sábado,1338719,0.8982344608659234,-1.0201252132133674
VID01953,15,1.590243798434333,0.28825616983745456,11.0,1,4,Tecnologia,Inglês,Não,19754,11.0,488,12,3580.0,35394,765.0,46,Não,Manhã,Sexta,319604,-0.6856625297720477,-0.5589787941998997
VID02299,10,-1.5096615671049562,1.5464353703704212,18.0,0,0,Fitness,Português,Sim,391401,112.0,9,18,6566.0,6798,4051.0,184,Não,Tarde,Domingo,365642,-1.197616403578521,-0.03634026408683776
VID01949,31,-0.6294415250382444,1.3452729981921854,22.0,1,0,Fitness,Espanhol,Não,685125,93.0,193,11,9093.0,49884,3318.0,786,Não,Noite,Sexta,810752,0.2614033576479761,0.18095201706153255
VID00179,33,0.7865646295908136,0.4345560768761716,50.0,1,4,Gaming,Inglês,Não,54204,109.0,189,22,2758.0,27962,2985.0,84,Não,Madrugada,Sábado,574591,0.3442364310130057,1.0866412461950368
VID01495,12,0.7482941929792174,-0.626118249154527,6.0,0,0,Tecnologia,Português,Sim,707693,16.0,54,21,7311.0,39787,4762.0,957,Não,Noite,Domingo,779959,-0.9693658539465465,-1.1719940727115146
VID01880,43,0.2890489536400635,0.6357184490544076,9.0,1,4,Gaming,Português,Não,275420,14.0,226,12,3627.0,46893,1324.0,304,Não,Manhã,Sábado,490724,0.6965153712615256,-0.7663380252241971
VID02346,34,1.2458098689299675,0.7454433793334454,1.0,1,4,Tecnologia,Inglês,Não,16783,70.0,82,11,7007.0,4761,2696.0,386,Não,Madrugada,Sábado,273964,0.3838428928192985,-2.5967952337529905
VID00835,7,-0.017114539252705802,1.6415303099455874,39.0,0,0,Gaming,Português,Sim,228026,53.0,333,4,3941.0,34028,1397.0,221,Não,Madrugada,Seg-Qui,416999,-1.6327284171920713,0.810331995315426
VID00486,58,-1.2800389474353793,0.3211736489211659,6.0,0,0,Educação,Português,Não,567796,16.0,237,23,8199.0,9640,783.0,688,Não,Noite,Sexta,317738,1.0973244804669644,-1.1719940727115146
VID00522,54,-1.47139113049336,-1.6831350775092575,5.0,1,0,Culinária,Inglês,Não,816025,104.0,3,16,792.0,7084,1825.0,224,Não,Madrugada,Domingo,1517222,1.0014024881314638,-1.3473138044697115
VID01406,46,-1.3565798206585715,-0.7431581747855006,23.0,1,4,Educação,Português,Não,30272,89.0,99,26,1886.0,23317,4940.0,128,Não,Madrugada,Sábado,175933,0.7866355406153094,0.22935621606991216
VID01865,52,-1.6244728769397447,-1.4307677378674708,28.0,1,4,Culinária,Espanhol,Não,504742,2.0,265,10,9842.0,10701,4913.0,922,Não,Madrugada,Sexta,607294,0.9507919889200594,0.4445862536616426
VID00174,52,1.7050551082691214,-0.13601356057482483,20.0,0,0,Fitness,Português,Não,47366,41.0,178,17,8316.0,40094,4682.0,562,Não,Madrugada,Domingo,194796,0.9507919889200594,0.07748735657176468
VID00112,30,-0.7442528348730328,0.1748737418824489,40.0,0,4,Culinária,Português,Não,511989,28.0,23,23,4941.0,37179,2436.0,186,Não,Noite,Seg-Qui,485695,0.2180242456974108,0.8384155705588452
VID01707,43,0.403860263474852,-0.2640259792337023,6.0,1,2,Culinária,Português,Não,502089,32.0,297,16,8548.0,30462,193.0,918,Não,Noite,Sábado,446492,0.6965153712615256,-1.1719940727115146
VID01524,51,0.8631055028140059,0.8441958165845793,50.0,0,0,Fitness,Português,Não,15313,87.0,288,20,4666.0,21857,4717.0,370,Não,Manhã,Domingo,157392,0.924765920893501,1.0866412461950368
VID01272,24,-1.012145891154206,0.46747355595988294,6.0,1,4,Tecnologia,Português,Não,950687,52.0,99,30,6138.0,44361,1203.0,951,Não,Noite,Domingo,1012688,-0.075888296032173,-1.1719940727115146
VID02203,48,-0.2850075955338789,0.20047622561422435,38.0,0,2,Fitness,Português,Sim,703062,51.0,111,1,9112.0,5259,3668.0,510,Não,Manhã,Sexta,548262,0.84357408167077,0.7815373684640537
VID02246,21,0.6717533197560251,-0.23476599782595883,37.0,0,0,Educação,Inglês,Não,698046,103.0,228,19,3268.0,26954,3946.0,85,Não,Noite,Seg-Qui,1249666,-0.25055051615849744,0.751994746182974
VID01511,26,1.7433255448807174,-1.6099851239898988,43.0,0,0,Gaming,Espanhol,Sim,918107,95.0,349,12,514.0,23472,3871.0,243,Não,Madrugada,Domingo,1653408,0.029265672366682892,0.9187308371229661
VID01585,34,-0.17019628569909045,-0.819965625980827,16.0,0,4,Música,Inglês,Não,136976,118.0,412,24,1999.0,6265,2309.0,276,Não,Tarde,Seg-Qui,698317,0.3838428928192985,-0.16284018308824205
VID00913,11,0.403860263474852,1.2538355562929873,35.0,0,4,Fitness,Inglês,Sim,785467,43.0,243,15,872.0,4841,4684.0,473,Não,Manhã,Sábado,1403018,-1.078730387339153,0.6905026350833793
VID01117,16,-0.3998189053686674,0.7637308677132849,11.0,1,4,Fitness,Inglês,Não,364730,54.0,87,30,5670.0,22161,1901.0,649,Não,Noite,Sexta,836775,-0.6028294564070181,-0.5589787941998997
VID00355,25,0.4804011366980443,1.3599029888960572,37.0,0,1,Fitness,Português,Não,848427,32.0,243,5,6037.0,40716,564.0,326,Sim,Noite,Domingo,693832,-0.022299966526522726,0.751994746182974
VID00368,26,-0.8973345813194175,0.061491313927443156,21.0,0,0,Gaming,Inglês,Não,502642,59.0,483,17,2519.0,38466,1636.0,850,Não,Tarde,Seg-Qui,1915326,0.029265672366682892,0.13039582685315482
VID01843,60,-1.241768510823783,0.4930760396916584,28.0,1,0,Culinária,Espanhol,Não,804591,83.0,424,1,9668.0,26286,909.0,77,Não,Noite,Sábado,865919,1.1428729402019213,0.4445862536616426
VID01466,38,0.403860263474852,0.5003910350435943,45.0,1,1,Fitness,Português,Sim,980892,31.0,426,4,5730.0,15046,4583.0,366,Não,Tarde,Domingo,741819,0.5316980633263949,0.9692870273313443
VID01124,24,0.4804011366980443,0.44552856990407536,33.0,0,2,Gaming,Português,Não,566070,41.0,152,29,5076.0,29268,4150.0,961,Sim,Manhã,Sábado,909161,-0.075888296032173,0.6254948271815697
VID02309,9,0.7100237563676213,0.6393759467303755,3.0,1,0,Educação,Português,Sim,407841,82.0,159,26,8498.0,3530,4770.0,448,Não,Manhã,Sábado,337736,-1.3278413003221334,-1.808460223483179
VID02413,55,-0.24673715892228276,-0.07017860240740219,36.0,0,0,Vlogs,Português,Sim,958334,43.0,171,28,789.0,28269,1240.0,75,Não,Manhã,Sexta,821549,1.0260216633693855,0.7216642284704009
VID00742,26,-1.1269572009889945,-1.5222051797666687,48.0,1,0,Gaming,Português,Não,826960,4.0,11,4,7305.0,31275,3514.0,795,Sim,Madrugada,Sábado,1254568,0.029265672366682892,1.0411420985997732
VID00846,12,1.2458098689299675,-0.34449092810499665,6.0,1,1,Educação,Inglês,Sim,559207,49.0,418,12,8715.0,9577,2072.0,213,Não,Noite,Domingo,929160,-0.9693658539465465,-1.1719940727115146
VID00606,38,1.2840803055415635,-1.160112909845844,40.0,1,0,Fitness,Português,Não,330927,15.0,33,1,2316.0,14947,836.0,95,Não,Tarde,Domingo,287462,0.5316980633263949,0.8384155705588452
VID01214,52,-0.36154846875707125,1.4184229517115439,30.0,1,4,Gaming,Português,Sim,479229,25.0,111,16,6844.0,12045,4048.0,666,Não,Manhã,Sexta,721144,0.9507919889200594,0.5204361552046983
VID01628,32,0.9013759394256021,-0.18721852803837583,2.0,1,1,Culinária,Português,Sim,625597,14.0,18,1,4138.0,5023,1817.0,263,Não,Madrugada,Sexta,480573,0.3034475136944203,-2.135648814739523
VID00791,49,-1.5862024403281485,1.3489304958681534,32.0,1,0,Fitness,Português,Não,725883,10.0,149,14,9150.0,39077,2119.0,903,Não,Noite,Sábado,608505,0.8711775913878508,0.591542245866622
VID01858,59,-0.43808934198026356,-1.7014225658890971,50.0,1,4,Culinária,Português,Não,941919,89.0,272,2,7166.0,32768,129.0,486,Não,Tarde,Domingo,750442,1.1202885043708313,1.0866412461950368
VID02232,23,0.5186715733096404,-1.412480249487631,32.0,1,0,Tecnologia,Português,Sim,763170,81.0,297,10,9990.0,31129,4167.0,53,Não,Tarde,Domingo,883283,-0.13166449991912935,0.591542245866622
VID01337,39,-1.3948502572701678,-0.2932859606414457,17.0,1,2,Fitness,Português,Não,208443,76.0,439,10,2902.0,8986,2087.0,328,Não,Noite,Domingo,211817,0.5662904745179134,-0.09783237518643251
VID00810,27,-1.012145891154206,1.5830103471301005,16.0,1,0,Gaming,Português,Sim,121940,36.0,496,3,5996.0,7227,1553.0,335,Não,Tarde,Seg-Qui,245040,0.07895577594936115,-0.16284018308824205
VID00479,36,-0.9356050179310137,-0.5383383049312968,37.0,1,0,Vlogs,Português,Não,562668,77.0,23,14,3314.0,48110,3225.0,813,Não,Tarde,Sábado,602409,0.459769495240468,0.751994746182974
VID00255,18,-1.47139113049336,1.2062880865054042,50.0,1,0,Tecnologia,Inglês,Não,986441,104.0,94,18,1241.0,33520,3507.0,554,Não,Noite,Seg-Qui,2661692,-0.4508588392367586,1.0866412461950368
VID02218,14,0.059426333970486515,-0.8419106120366345,4.0,1,0,Vlogs,Português,Não,823697,87.0,388,17,5336.0,37825,3539.0,280,Não,Manhã,Domingo,800453,-0.7738432704692157,-1.5546730354940093
VID01042,6,0.3655898268632558,-0.9333480539358328,43.0,1,0,Tecnologia,Português,Não,368100,60.0,61,3,1262.0,2021,1363.0,190,Não,Madrugada,Seg-Qui,385995,-1.815175998890686,0.9187308371229661
VID01187,27,-0.782523271484629,0.3321461419490697,31.0,1,4,Música,Português,Não,721680,85.0,270,1,1932.0,13089,1505.0,138,Sim,Tarde,Domingo,1214252,0.07895577594936115,0.5565448073262563
VID00247,13,0.403860263474852,-1.5222051797666687,5.0,1,4,Gaming,Português,Não,179137,14.0,88,19,8318.0,38753,3980.0,577,Não,Manhã,Domingo,402690,-0.8681101114706626,-1.3473138044697115
VID01733,54,0.3655898268632558,-1.7672575240565198,32.0,1,0,Gaming,Português,Sim,498606,,154,19,2075.0,46259,620.0,145,Não,Madrugada,Sexta,768798,1.0014024881314638,0.591542245866622
VID02041,12,0.6334828831444289,1.4513404307952553,4.0,1,0,Tecnologia,Espanhol,Não,463666,1.0,410,29,2278.0,38681,295.0,686,Não,Manhã,Domingo,688370,-0.9693658539465465,-1.5546730354940093
VID00444,24,0.8248350662024098,1.111193146930238,14.0,1,0,Música,INGLÊS,Não,801384,15.0,63,28,762.0,5905,4382.0,208,Não,Manhã,Domingo,3243199,-0.075888296032173,-0.30519160621073
VID02006,59,-1.1652276376005908,1.3416155005162174,25.0,0,2,Fitness,Inglês,Não,311609,43.0,426,5,2434.0,8475,4996.0,766,Não,Manhã,Seg-Qui,724826,1.1202885043708313,0.32039094945058666
VID02314,22,-0.09365541247589813,0.24436619772583948,28.0,1,2,Educação,Português,Sim,646804,104.0,121,2,8537.0,35032,2474.0,915,Não,Manhã,Sábado,496428,-0.18981486123954924,0.4445862536616426
VID00773,18,-1.1269572009889945,0.2955711651893904,13.0,0,2,Fitness,Espanhol,Não,757538,94.0,442,1,3383.0,18286,970.0,88,Não,Tarde,Sexta,734091,-0.4508588392367586,-0.38365906244170295
VID01976,38,-0.017114539252705802,1.6817627843812344,35.0,0,0,Educação,Inglês,Não,16571,17.0,154,26,8990.0,43880,4570.0,964,Não,Manhã,Sábado,487718,0.5316980633263949,0.6905026350833793
VID02000,44,1.130998559095179,-1.46734271462715,35.0,0,0,Gaming,Inglês,Sim,451264,53.0,194,13,3679.0,19684,3033.0,594,Não,Manhã,Sábado,1703653,0.7272206468037257,0.6905026350833793
VID01874,31,-0.9356050179310137,-0.02628863029578707,1.0,1,0,Música,Português,Não,202132,9.0,298,11,7265.0,17311,4026.0,562,Não,Tarde,Sábado,421475,0.2614033576479761,-2.5967952337529905
VID01430,13,1.2840803055415635,-0.10675357916708145,26.0,1,4,Educação,Inglês,Sim,10585,77.0,344,16,8660.0,31828,2429.0,958,Sim,Madrugada,Sexta,530284,-0.8681101114706626,0.36331404382703514
VID00411,31,1.5137029252111405,0.9868382259473284,6.0,0,0,Gaming,Português,Sim,383482,114.0,94,29,2921.0,37160,2685.0,182,Não,Tarde,Seg-Qui,642489,0.2614033576479761,-1.1719940727115146
VID01392,48,-0.2084667223106866,1.6305578169176835,39.0,0,2,Gaming,Português,Não,678894,27.0,20,16,7623.0,7537,120.0,606,Não,Noite,Seg-Qui,934945,0.84357408167077,0.810331995315426
VID01035,11,1.0927281224835828,1.5244903843146136,28.0,1,0,Fitness,Espanhol,Não,199539,65.0,166,20,6760.0,28245,812.0,632,Não,Noite,Sábado,298109,-1.078730387339153,0.4445862536616426
VID00880,59,-0.8207937080962252,0.37237861638471687,16.0,0,4,Gaming,Espanhol,Sim,54048,8.0,123,19,4659.0,7187,268.0,131,Não,Madrugada,Sábado,141156,1.1202885043708313,-0.16284018308824205
VID01770,6,-1.0504163277658023,-0.626118249154527,11.0,1,0,Educação,Português,Não,774921,47.0,72,6,1436.0,49754,3922.0,17,Não,Noite,Seg-Qui,547469,-1.815175998890686,-0.5589787941998997
VID02497,34,-0.24673715892228276,0.19316123026228849,4.0,0,0,Gaming,Português,Não,821478,63.0,295,3,4808.0,22655,512.0,790,Não,Noite,Sexta,1132009,0.3838428928192985,-1.5546730354940093
VID00097,15,-1.701013750162937,-0.8967730771761535,41.0,1,0,Culinária,Português,Não,801479,86.0,313,6,3456.0,39420,3176.0,367,Não,Noite,Seg-Qui,719011,-0.6856625297720477,0.8658223668415764
VID02027,25,1.130998559095179,-1.0247854958350309,1.0,1,4,Culinária,Português,Sim,900382,73.0,411,30,1275.0,7249,4612.0,701,Não,Tarde,Sexta,683936,-0.022299966526522726,-2.5967952337529905
VID01979,40,1.2075394323183712,-1.0942779516784213,18.0,0,2,Tecnologia,Português,Sim,789235,114.0,481,19,4170.0,18824,1953.0,198,Não,Noite,Domingo,828123,0.6000286642004101,-0.03634026408683776
VID02504,24,0.09769677058208268,-0.17624603501047204,13.0,1,0,Vlogs,Espanhol,Sim,559843,60.0,52,11,3423.0,1547,611.0,41,Não,Madrugada,Domingo,632893,-0.075888296032173,-0.38365906244170295
VID00322,24,1.130998559095179,-1.357617784348112,14.0,1,2,  Fitness,Inglês,Não,308235,32.0,42,29,5633.0,10497,2577.0,6,Sim,Manhã,Seg-Qui,852204,-0.075888296032173,-0.30519160621073
VID02115,8,1.398891615376352,-0.2676834769096702,8.0,0,4,Educação,Português,Sim,26138,63.0,425,3,5915.0,47181,3135.0,61,Não,Tarde,Sábado,175594,-1.4717982449062585,-0.8861673854562439
VID02038,15,0.7100237563676213,-0.1433285559267607,13.0,1,4,Culinária,Português,Sim,513855,68.0,318,29,2340.0,1446,6.0,932,Não,Manhã,Sexta,371190,-0.6856625297720477,-0.38365906244170295
VID00966,47,0.4804011366980443,0.7271558909536058,41.0,1,4,Fitness,Português,Não,985145,56.0,326,1,8130.0,49985,2220.0,450,Não,Noite,Sexta,765765,0.8154013875008944,0.8658223668415764
VID02291,26,-1.2034980742121868,-1.6904500728611933,33.0,1,0,Gaming,Português,Sim,96033,84.0,319,8,9636.0,24125,2105.0,277,Não,Tarde,Seg-Qui,272298,0.029265672366682892,0.6254948271815697
VID02343,23,-1.5479320037165523,-0.5383383049312968,1.0,0,0,Música,Inglês,Não,338,117.0,170,22,4126.0,6470,3680.0,7,Não,Madrugada,Domingo,2178075,-0.13166449991912935,-2.5967952337529905
VID01160,26,-0.9356050179310137,-1.7636000263805518,11.0,1,0,Tecnologia,Português,Não,942411,6.0,174,11,8199.0,40508,3829.0,816,Sim,Tarde,Sexta,1087094,0.029265672366682892,-0.5589787941998997
VID01862,54,-1.47139113049336,-0.4798183421158099,27.0,1,4,Tecnologia,Inglês,Sim,499763,52.0,125,26,1520.0,30550,4454.0,74,Não,Manhã,Sábado,1525480,1.0014024881314638,0.40467594782810884
VID00483,14,0.8631055028140059,-0.3481484257809646,48.0,1,0,Tecnologia,Português,Sim,215442,114.0,301,29,3119.0,39240,1540.0,759,Não,Manhã,Sábado,354864,-0.7738432704692157,1.0411420985997732
VID01205,31,1.2458098689299675,1.6854202820572024,3.0,1,0,Vlogs,Português,Sim,670281,89.0,193,13,9202.0,6911,358.0,571,Não,Noite,Sexta,585205,0.2614033576479761,-1.808460223483179
VID01265,4,-0.2084667223106866,-0.15430104895466448,13.0,1,2,Vlogs,Português,Sim,859328,,52,24,,42293,,541,Não,Noite,Sábado,815524,-2.2749071877421576,-0.38365906244170295
VID01713,38,1.590243798434333,-1.0979354493543894,27.0,1,0,Música,Português,Sim,885849,98.0,54,29,3241.0,43339,3200.0,915,Não,Manhã,Sexta,1516673,0.5316980633263949,0.40467594782810884
VID00933,23,-0.9356050179310137,-1.317385309912465,19.0,0,0,Fitness,Espanhol,Sim,519457,77.0,242,30,4310.0,23595,11.0,907,Não,Madrugada,Seg-Qui,520142,-0.13166449991912935,0.02199698504561417
VID00603,37,1.5519733618227367,1.509860393610742,28.0,1,2,Educação,Inglês,Não,511954,60.0,199,18,1701.0,14698,1915.0,843,Não,Madrugada,Seg-Qui,899701,0.4962070481832651,0.4445862536616426
VID00408,28,-0.36154846875707125,-0.0043436442399795135,45.0,0,0,Culinária,Inglês,Sim,372172,94.0,325,1,8491.0,8152,,23,Não,Tarde,Sexta,893055,0.1269020027679617,0.9692870273313443
VID00612,37,1.4371620519879482,-0.7285281840816289,30.0,1,0,Tecnologia,Português,Sim,564582,31.0,309,26,9319.0,19371,3344.0,177,Não,Tarde,Domingo,638153,0.4962070481832651,0.5204361552046983
VID00421,50,-0.7442528348730328,0.1492712581506734,31.0,0,4,Música,Inglês,Não,57577,108.0,280,30,4825.0,40116,2548.0,572,Não,Tarde,Sábado,579256,0.8982344608659234,0.5565448073262563
VID00566,49,1.360621178764756,-0.48347583979177783,19.0,1,0,Culinária,Português,Não,958300,12.0,485,17,2697.0,31990,4339.0,624,Não,Tarde,Sexta,768391,0.8711775913878508,0.02199698504561417
VID00472,55,0.2507785170284674,-0.36277841648483633,41.0,1,4,Vlogs,Português,Sim,106186,102.0,376,8,2802.0,37112,4808.0,754,Não,Manhã,Sábado,269763,1.0260216633693855,0.8658223668415764
VID01311,12,-1.4331206938817638,-1.1747429005497159,32.0,1,0,Culinária,Português,Não,690018,18.0,248,20,6055.0,35583,1555.0,121,Não,Tarde,Sábado,597891,-0.9693658539465465,0.591542245866622
VID00655,13,0.13596720719367883,-0.4103258862724193,25.0,1,0,Fitness,Português,Não,44928,46.0,406,21,9125.0,15866,4739.0,697,Não,Madrugada,Seg-Qui,191034,-0.8681101114706626,0.32039094945058666
VID00319,58,-0.1319258490874943,-0.7138981933777573,49.0,1,2,Educação,Português,Sim,532170,106.0,385,25,9253.0,3155,4489.0,746,Não,Noite,Sexta,438592,1.0973244804669644,1.0641191833045955
